"GeneID.x"	"GeneID.y"
"23028"	"80125"
"8697"	"80125"
"1411"	"60677"
"4283"	"51458"
"7348"	"51458"
"85025"	"51458"
"3488"	"51458"
"79956"	"51458"
"53826"	"51458"
"27346"	"51458"
"8655"	"374655"
"10464"	"55898"
"4222"	"55898"
"4223"	"55898"
"10660"	"8826"
"4223"	"8826"
"9025"	"6457"
"51026"	"6457"
"10567"	"6457"
"590"	"23478"
"27156"	"124404"
"1032"	"84656"
"2274"	"84656"
"10110"	"5373"
"91703"	"5373"
"4223"	"5373"
"3459"	"64755"
"81855"	"64755"
"51614"	"64755"
"84699"	"64755"
"638"	"64755"
"7329"	"64755"
"3587"	"64755"
"2867"	"64755"
"80270"	"64755"
"51338"	"64755"
"51006"	"64755"
"158866"	"64755"
"1962"	"64755"
"6676"	"64755"
"59353"	"64755"
"51661"	"64755"
"5817"	"64755"
"200232"	"64755"
"2703"	"64755"
"6554"	"64755"
"55069"	"64755"
"363"	"64755"
"84080"	"79798"
"4848"	"79798"
"83878"	"79798"
"26206"	"79798"
"283385"	"79068"
"54955"	"79068"
"10868"	"79068"
"54902"	"79068"
"10459"	"79068"
"30000"	"79068"
"51764"	"79068"
"93166"	"79068"
"113878"	"79068"
"57639"	"1039"
"55329"	"1039"
"30850"	"1039"
"862"	"1039"
"6605"	"1039"
"84260"	"1039"
"84707"	"1039"
"9759"	"1039"
"373"	"1039"
"64927"	"1039"
"79165"	"1039"
"84080"	"1039"
"200081"	"1039"
"8195"	"1039"
"6602"	"1039"
"5585"	"1039"
"26511"	"1039"
"1329"	"1039"
"5682"	"1039"
"63898"	"1039"
"9322"	"55114"
"4188"	"85407"
"4223"	"54957"
"51324"	"54957"
"4222"	"54957"
"9463"	"54957"
"23746"	"54957"
"64927"	"463"
"166"	"463"
"3096"	"463"
"10464"	"463"
"3881"	"463"
"8553"	"463"
"11281"	"463"
"4488"	"463"
"9463"	"463"
"3885"	"463"
"80321"	"463"
"23281"	"463"
"83878"	"463"
"4848"	"463"
"23384"	"463"
"57159"	"463"
"10174"	"221184"
"9463"	"221184"
"79768"	"221184"
"4223"	"221184"
"55195"	"3801"
"84708"	"3801"
"11178"	"3801"
"3881"	"3801"
"1026"	"3801"
"26121"	"3801"
"84256"	"3801"
"5689"	"3801"
"5630"	"3801"
"10174"	"3801"
"57639"	"3801"
"2800"	"3801"
"23028"	"3801"
"10152"	"3801"
"10464"	"3801"
"55165"	"3801"
"9063"	"3801"
"10363"	"3801"
"26003"	"3801"
"27156"	"3801"
"84080"	"3801"
"7431"	"3801"
"29079"	"3801"
"79165"	"3801"
"580"	"3801"
"9830"	"3801"
"3882"	"3801"
"5300"	"3801"
"862"	"3801"
"10529"	"3801"
"55285"	"3801"
"79745"	"3801"
"10660"	"3801"
"10403"	"3801"
"84445"	"3801"
"83548"	"3801"
"94121"	"3801"
"705"	"3801"
"11043"	"3801"
"54764"	"3801"
"8676"	"3801"
"57159"	"3801"
"54906"	"3801"
"4236"	"3801"
"55198"	"3801"
"7186"	"3801"
"9139"	"3801"
"10810"	"3801"
"23281"	"3801"
"23368"	"3801"
"8664"	"3801"
"90485"	"3801"
"631"	"3801"
"51225"	"3801"
"3875"	"3801"
"896"	"3801"
"166"	"3801"
"7704"	"3801"
"24144"	"3801"
"6804"	"3801"
"54955"	"3801"
"64395"	"3801"
"55120"	"3801"
"149371"	"3801"
"11140"	"3801"
"10640"	"3801"
"117178"	"3801"
"54550"	"3801"
"1386"	"3801"
"3801"	"3801"
"55663"	"3801"
"93166"	"3801"
"148281"	"3801"
"9099"	"3801"
"6660"	"3801"
"55633"	"3801"
"1039"	"3801"
"7568"	"3801"
"9111"	"2653"
"27141"	"2653"
"57414"	"2653"
"116519"	"123920"
"3587"	"123920"
"363"	"123920"
"81551"	"123920"
"6554"	"123920"
"6785"	"123920"
"55379"	"123920"
"55591"	"123920"
"54432"	"146225"
"6541"	"146225"
"63905"	"146225"
"51300"	"146225"
"1534"	"146225"
"23184"	"81631"
"26003"	"81631"
"4656"	"23174"
"23371"	"23174"
"55643"	"29948"
"10174"	"29948"
"9463"	"29948"
"2730"	"29948"
"5141"	"29948"
"79768"	"29948"
"79696"	"29948"
"130916"	"29948"
"84271"	"29948"
"84708"	"29948"
"5143"	"29948"
"57159"	"29948"
"4222"	"29948"
"8412"	"29948"
"166"	"29948"
"81853"	"89941"
"56681"	"89941"
"54925"	"54925"
"25828"	"54925"
"5252"	"54925"
"7727"	"54925"
"55663"	"54925"
"84547"	"54925"
"146050"	"54925"
"4223"	"54849"
"6303"	"22980"
"2882"	"22980"
"11178"	"2622"
"57639"	"2622"
"80321"	"2622"
"8030"	"2622"
"10419"	"2622"
"4005"	"2622"
"23028"	"2622"
"200081"	"2622"
"83746"	"2622"
"8500"	"2622"
"23361"	"2622"
"10928"	"2622"
"60561"	"2622"
"900"	"2622"
"10174"	"2622"
"11140"	"2622"
"7186"	"2622"
"6498"	"2622"
"1962"	"2622"
"51324"	"2622"
"55145"	"2622"
"2067"	"2622"
"1039"	"2622"
"2274"	"2622"
"863"	"2622"
"7188"	"2622"
"7128"	"2622"
"55702"	"2622"
"8412"	"2622"
"705"	"2622"
"8022"	"2622"
"1414"	"2622"
"11043"	"2622"
"57159"	"2622"
"57511"	"2622"
"10521"	"2622"
"10102"	"2622"
"29775"	"2622"
"9454"	"2622"
"4236"	"2622"
"51550"	"2622"
"3198"	"2622"
"3927"	"2622"
"83878"	"2622"
"8379"	"2622"
"56850"	"2622"
"11284"	"2622"
"10817"	"8533"
"64149"	"8533"
"200232"	"1506"
"56902"	"28987"
"56159"	"5636"
"5636"	"5636"
"5634"	"5636"
"54472"	"10040"
"84106"	"8631"
"4223"	"90507"
"5830"	"90507"
"3612"	"3613"
"599"	"25800"
"58490"	"55197"
"23028"	"55197"
"57862"	"55197"
"7629"	"55197"
"6386"	"55197"
"9402"	"64762"
"8440"	"64762"
"4223"	"114876"
"56913"	"6563"
"4284"	"6563"
"10385"	"6563"
"27346"	"6563"
"5601"	"409"
"51280"	"284111"
"2703"	"284111"
"27252"	"284111"
"4188"	"284111"
"973"	"284111"
"55697"	"55135"
"55833"	"55135"
"112483"	"112483"
"6303"	"112483"
"56681"	"432"
"1727"	"432"
"64115"	"432"
"3488"	"432"
"6554"	"432"
"51107"	"432"
"51006"	"432"
"11112"	"432"
"23439"	"432"
"51614"	"432"
"6676"	"432"
"127544"	"432"
"200232"	"432"
"51564"	"9123"
"2703"	"9123"
"3208"	"9123"
"29979"	"9123"
"26121"	"79092"
"5078"	"9775"
"22794"	"9775"
"4223"	"9775"
"55237"	"9775"
"84708"	"9775"
"10419"	"9775"
"5682"	"9775"
"4222"	"9775"
"54606"	"9775"
"1819"	"9775"
"9463"	"9775"
"7813"	"1453"
"64375"	"1453"
"8864"	"1453"
"84445"	"1453"
"10612"	"1453"
"57144"	"1453"
"80270"	"51529"
"10817"	"51529"
"2202"	"51529"
"166"	"51529"
"5565"	"51529"
"113878"	"51529"
"8887"	"57332"
"7431"	"57332"
"24144"	"57332"
"7024"	"57332"
"10464"	"57332"
"29775"	"57332"
"93166"	"57332"
"9463"	"57332"
"56850"	"57332"
"64753"	"57332"
"80321"	"57332"
"221692"	"57332"
"3881"	"57332"
"373"	"57332"
"8087"	"57332"
"23338"	"57332"
"57761"	"57332"
"84445"	"57332"
"11043"	"57332"
"57159"	"57332"
"29911"	"57332"
"4188"	"57332"
"3885"	"57332"
"10241"	"57332"
"64927"	"57332"
"60468"	"57332"
"7186"	"57332"
"54764"	"57332"
"54793"	"57332"
"3801"	"57332"
"23281"	"57332"
"6737"	"8535"
"4093"	"4089"
"166"	"4089"
"5862"	"5366"
"64755"	"162427"
"23710"	"162427"
"10553"	"162427"
"29095"	"162427"
"56895"	"162427"
"9524"	"162427"
"7781"	"162427"
"85025"	"162427"
"92840"	"162427"
"662"	"162427"
"85013"	"162427"
"8417"	"162427"
"26228"	"162427"
"81855"	"162427"
"10282"	"162427"
"26984"	"162427"
"11270"	"162427"
"11345"	"162427"
"123920"	"162427"
"5355"	"162427"
"11161"	"162427"
"9088"	"162427"
"9145"	"162427"
"9341"	"162427"
"10567"	"162427"
"10094"	"162427"
"79139"	"162427"
"22802"	"162427"
"6843"	"162427"
"6319"	"162427"
"10423"	"162427"
"56913"	"162427"
"84557"	"162427"
"9238"	"162427"
"29914"	"162427"
"25800"	"162427"
"222642"	"162427"
"64598"	"162427"
"4034"	"162427"
"8674"	"162427"
"3163"	"162427"
"9570"	"162427"
"54432"	"162427"
"54947"	"162427"
"9217"	"162427"
"79161"	"162427"
"55365"	"162427"
"80777"	"162427"
"23770"	"162427"
"9218"	"162427"
"80195"	"162427"
"6938"	"2886"
"9463"	"2886"
"23149"	"2886"
"79843"	"2886"
"9099"	"2886"
"9333"	"2886"
"54900"	"2886"
"51564"	"84299"
"7205"	"84299"
"27033"	"84299"
"55658"	"84299"
"3096"	"84299"
"3142"	"84299"
"26003"	"84299"
"11281"	"84299"
"84708"	"5409"
"78992"	"29985"
"55885"	"114026"
"4706"	"55527"
"3801"	"55527"
"30"	"55527"
"55239"	"55527"
"11281"	"117286"
"9830"	"117286"
"6590"	"117286"
"25852"	"117286"
"4833"	"117286"
"79696"	"117286"
"6671"	"117286"
"57693"	"117286"
"90485"	"117286"
"23321"	"117286"
"4223"	"117286"
"5080"	"117286"
"79149"	"117286"
"6856"	"117286"
"10460"	"117286"
"166"	"117286"
"64395"	"117286"
"7188"	"117286"
"63898"	"6455"
"6455"	"6455"
"54754"	"6455"
"51324"	"6455"
"5689"	"6455"
"55211"	"6455"
"27238"	"6455"
"7348"	"641649"
"55110"	"57677"
"55507"	"10410"
"363"	"10410"
"4988"	"10410"
"81853"	"10410"
"2867"	"10410"
"162427"	"10410"
"116151"	"10410"
"9194"	"10410"
"51661"	"10410"
"5354"	"10410"
"6555"	"10410"
"51614"	"10410"
"6554"	"10410"
"55353"	"3454"
"51187"	"29947"
"57595"	"29947"
"1656"	"57410"
"79165"	"57410"
"5300"	"57410"
"81853"	"757"
"23484"	"757"
"5349"	"757"
"200232"	"757"
"51006"	"757"
"54739"	"207"
"23184"	"207"
"79959"	"207"
"4988"	"2014"
"51614"	"2014"
"340547"	"2014"
"55041"	"2014"
"3821"	"2014"
"10894"	"2014"
"55177"	"2014"
"56681"	"2014"
"363"	"2014"
"81833"	"2014"
"6398"	"2014"
"973"	"2014"
"23554"	"2014"
"51006"	"2014"
"116151"	"2014"
"5080"	"10055"
"4802"	"10055"
"4223"	"10055"
"7849"	"10055"
"1406"	"10055"
"80256"	"4542"
"6452"	"4542"
"84708"	"115704"
"10179"	"115704"
"375248"	"115704"
"8907"	"115704"
"2622"	"115704"
"53826"	"55244"
"57862"	"51070"
"8260"	"57333"
"51684"	"57333"
"53615"	"57333"
"8712"	"6518"
"1312"	"6518"
"533"	"6518"
"6631"	"473"
"7507"	"63976"
"862"	"63976"
"1656"	"63976"
"10005"	"63976"
"55781"	"63976"
"11043"	"63976"
"200081"	"63976"
"10783"	"63976"
"7251"	"63976"
"408"	"63976"
"84260"	"63976"
"54881"	"63976"
"51702"	"51702"
"57144"	"128272"
"64105"	"5195"
"51138"	"5195"
"55527"	"127294"
"9111"	"127294"
"26003"	"127294"
"9265"	"10256"
"5300"	"10256"
"9266"	"10256"
"9267"	"10256"
"27128"	"10256"
"26031"	"6135"
"9463"	"51042"
"3881"	"127703"
"54550"	"127703"
"7965"	"127703"
"90410"	"127703"
"10640"	"127703"
"23281"	"127703"
"3885"	"127703"
"26088"	"127703"
"83878"	"127703"
"10152"	"127703"
"4188"	"127703"
"56942"	"127703"
"55165"	"127703"
"3884"	"127703"
"93323"	"127703"
"93233"	"127703"
"65999"	"127703"
"7185"	"127703"
"79083"	"127703"
"8689"	"127703"
"55145"	"127703"
"10928"	"127703"
"5706"	"127703"
"27252"	"127703"
"30850"	"127703"
"1039"	"127703"
"154796"	"127703"
"22938"	"127703"
"6449"	"55194"
"3198"	"55194"
"10523"	"84970"
"23371"	"84970"
"84528"	"84970"
"11339"	"84970"
"815"	"84970"
"55041"	"84970"
"6310"	"84970"
"166"	"84970"
"54973"	"84970"
"23199"	"84970"
"8399"	"84970"
"26003"	"84970"
"24144"	"10733"
"2622"	"10733"
"6924"	"10733"
"10615"	"10733"
"26031"	"10733"
"63976"	"10733"
"57159"	"10733"
"5873"	"84958"
"83878"	"23421"
"3801"	"23421"
"10868"	"23421"
"4212"	"23421"
"84705"	"23421"
"114327"	"23421"
"4223"	"23421"
"8503"	"23421"
"6821"	"23421"
"23313"	"23421"
"5601"	"23421"
"55051"	"23421"
"9463"	"26135"
"7186"	"8915"
"57511"	"8915"
"8915"	"8915"
"6610"	"3491"
"60370"	"5567"
"9319"	"64129"
"1741"	"6202"
"9463"	"148932"
"64375"	"148932"
"11099"	"148932"
"166"	"63948"
"55603"	"63948"
"81492"	"8543"
"4005"	"8543"
"11178"	"8543"
"3884"	"8543"
"11043"	"8543"
"24144"	"8543"
"10152"	"8543"
"7760"	"8543"
"4654"	"8543"
"4089"	"8543"
"11340"	"8543"
"3881"	"8543"
"79739"	"8543"
"79977"	"8543"
"5954"	"8543"
"57511"	"8543"
"23281"	"8543"
"57862"	"8543"
"8864"	"8543"
"3399"	"8543"
"79444"	"8543"
"3927"	"8543"
"7188"	"8543"
"8942"	"8543"
"9025"	"8543"
"3885"	"8543"
"583"	"8543"
"4833"	"8543"
"56155"	"8543"
"84217"	"8543"
"4899"	"8543"
"6821"	"8543"
"10286"	"8543"
"57159"	"8543"
"54763"	"8543"
"4802"	"8543"
"166"	"8543"
"79768"	"8543"
"2553"	"8543"
"78992"	"284612"
"254428"	"284612"
"55238"	"284612"
"51090"	"284612"
"57130"	"284612"
"1032"	"22823"
"3613"	"126969"
"51099"	"126969"
"6449"	"3744"
"7009"	"3744"
"3736"	"3744"
"23786"	"963"
"56681"	"963"
"10410"	"963"
"951"	"963"
"2054"	"963"
"11161"	"963"
"56927"	"963"
"4818"	"963"
"1186"	"963"
"85013"	"963"
"222642"	"963"
"3488"	"963"
"200232"	"963"
"2012"	"963"
"7348"	"963"
"29914"	"963"
"2703"	"963"
"5376"	"963"
"5355"	"963"
"57709"	"963"
"85025"	"963"
"963"	"963"
"10385"	"963"
"10175"	"963"
"27346"	"963"
"638"	"963"
"1312"	"23432"
"7348"	"23432"
"79175"	"29922"
"56906"	"29922"
"11281"	"29922"
"5682"	"29922"
"3875"	"29922"
"64333"	"29922"
"84708"	"29922"
"55259"	"29922"
"4833"	"29922"
"93323"	"29922"
"29775"	"29922"
"10211"	"29922"
"80125"	"29922"
"5078"	"29922"
"4223"	"29922"
"9063"	"29922"
"51421"	"29922"
"2928"	"29922"
"84260"	"29922"
"2355"	"29922"
"7136"	"29922"
"64753"	"29922"
"9463"	"29922"
"8468"	"29922"
"84662"	"29922"
"55722"	"29922"
"57414"	"25874"
"25874"	"25874"
"6642"	"25874"
"51660"	"25874"
"83851"	"25874"
"341"	"25874"
"27141"	"25874"
"51324"	"25874"
"10245"	"25874"
"4188"	"55827"
"7379"	"10223"
"2014"	"10223"
"5915"	"6258"
"7376"	"6258"
"744"	"6258"
"9971"	"6258"
"10062"	"6258"
"7421"	"6258"
"5914"	"6258"
"9463"	"6258"
"10342"	"9095"
"5307"	"9095"
"9247"	"9095"
"84932"	"9095"
"3224"	"9095"
"4739"	"9095"
"7371"	"7371"
"408"	"5451"
"28966"	"5451"
"463"	"5451"
"3096"	"5451"
"84872"	"5451"
"6671"	"5451"
"1390"	"5451"
"4800"	"5451"
"8028"	"5451"
"11281"	"5451"
"5451"	"5451"
"7329"	"5451"
"10094"	"5451"
"786"	"4259"
"6507"	"4259"
"10100"	"4259"
"10423"	"4259"
"56895"	"4259"
"3163"	"4259"
"5355"	"4259"
"22802"	"4259"
"4259"	"4259"
"23780"	"4259"
"8674"	"4259"
"5354"	"4259"
"4284"	"4259"
"8417"	"4259"
"6319"	"4259"
"4818"	"4259"
"7037"	"4259"
"79073"	"4259"
"10282"	"4259"
"7019"	"4259"
"9341"	"4259"
"219402"	"4259"
"11161"	"4259"
"11270"	"4259"
"85025"	"4259"
"53826"	"4259"
"6518"	"4259"
"23554"	"4259"
"55334"	"4259"
"79669"	"4259"
"29914"	"4259"
"5476"	"4259"
"8712"	"4259"
"6541"	"4259"
"25972"	"4259"
"5349"	"2212"
"10423"	"2212"
"56895"	"2212"
"7379"	"2212"
"4284"	"2212"
"4283"	"2212"
"4223"	"8490"
"5204"	"5202"
"54793"	"27005"
"11052"	"27005"
"83878"	"83416"
"51421"	"83416"
"896"	"1382"
"10152"	"27"
"9322"	"27"
"2572"	"148753"
"5911"	"23179"
"1457"	"56956"
"5705"	"6097"
"55885"	"7286"
"166"	"10262"
"9618"	"10262"
"10342"	"10262"
"5601"	"10262"
"10992"	"10262"
"8440"	"10262"
"8468"	"1893"
"113878"	"1893"
"356"	"1893"
"29979"	"1893"
"3691"	"1893"
"6631"	"1893"
"2896"	"1893"
"5577"	"1893"
"84080"	"1893"
"3224"	"1893"
"9247"	"1893"
"54955"	"1893"
"10817"	"1893"
"10286"	"1893"
"8825"	"1893"
"8543"	"1893"
"6856"	"80222"
"63910"	"80222"
"51661"	"80222"
"10226"	"80222"
"23368"	"57530"
"7205"	"9869"
"80270"	"54507"
"27309"	"54507"
"862"	"54507"
"10523"	"54507"
"2950"	"54507"
"11043"	"54507"
"3691"	"54507"
"85446"	"54507"
"3198"	"54507"
"5013"	"54507"
"23475"	"54507"
"84330"	"54507"
"8576"	"54507"
"57088"	"54507"
"4005"	"54507"
"26511"	"54507"
"83606"	"54507"
"5424"	"54507"
"5565"	"54507"
"29116"	"54507"
"54793"	"54507"
"5125"	"54507"
"23005"	"54507"
"84708"	"54507"
"114971"	"54507"
"7040"	"54507"
"8543"	"54507"
"5585"	"54507"
"3224"	"54507"
"54507"	"54507"
"54749"	"54507"
"51764"	"54507"
"27005"	"54507"
"140836"	"54507"
"8013"	"54507"
"79173"	"54507"
"55110"	"54507"
"9929"	"54507"
"56915"	"54507"
"85359"	"54507"
"8646"	"54507"
"57532"	"54507"
"284111"	"54507"
"83741"	"54507"
"55337"	"54507"
"11335"	"54507"
"578"	"4170"
"90427"	"4170"
"64395"	"55793"
"9319"	"8991"
"51124"	"29956"
"200232"	"10500"
"11140"	"65005"
"5204"	"23126"
"7629"	"23126"
"2354"	"23126"
"64753"	"23126"
"3096"	"23126"
"113878"	"23126"
"4800"	"23126"
"55041"	"23126"
"113730"	"23126"
"54715"	"23126"
"6671"	"23126"
"79364"	"23126"
"10551"	"23126"
"9095"	"23126"
"10312"	"23126"
"57862"	"23126"
"55608"	"23126"
"54959"	"23126"
"9841"	"23126"
"374655"	"23126"
"2274"	"23126"
"4899"	"23126"
"57213"	"23126"
"4430"	"23126"
"26"	"23126"
"7716"	"23126"
"26205"	"23126"
"5450"	"23126"
"2139"	"23126"
"4802"	"23126"
"1406"	"23126"
"6310"	"23126"
"64778"	"23126"
"1406"	"54964"
"11281"	"51686"
"113451"	"51686"
"5443"	"51686"
"4953"	"51686"
"4223"	"84072"
"60314"	"84072"
"6629"	"126626"
"55697"	"126626"
"26003"	"126626"
"26003"	"8444"
"29916"	"56950"
"91408"	"56950"
"4223"	"55061"
"5599"	"11221"
"3198"	"11221"
"64778"	"11221"
"5601"	"11221"
"10286"	"7159"
"114800"	"7159"
"2800"	"7159"
"9459"	"7159"
"84106"	"7159"
"7297"	"7159"
"2670"	"7159"
"11228"	"7159"
"1656"	"7159"
"80705"	"7159"
"2874"	"7159"
"10024"	"7159"
"57530"	"7159"
"10928"	"7159"
"55165"	"7159"
"26121"	"7159"
"200081"	"7159"
"10464"	"7159"
"64926"	"7159"
"5252"	"7159"
"78990"	"7159"
"4734"	"7159"
"114327"	"7159"
"23028"	"7159"
"6924"	"7159"
"988"	"7159"
"10403"	"7159"
"4001"	"7159"
"8543"	"49860"
"6310"	"8751"
"54959"	"8751"
"60385"	"7170"
"55145"	"7170"
"79036"	"7170"
"8379"	"7170"
"5705"	"7170"
"3298"	"7170"
"11339"	"7170"
"23118"	"7170"
"29844"	"7170"
"3299"	"7170"
"53371"	"7170"
"127703"	"7170"
"7251"	"23557"
"7170"	"23557"
"29922"	"23557"
"631"	"23557"
"54550"	"23557"
"51019"	"23557"
"10152"	"23557"
"84062"	"23557"
"24144"	"23557"
"4001"	"23557"
"2647"	"23557"
"9513"	"9898"
"8087"	"9898"
"4283"	"27173"
"1534"	"27173"
"1312"	"27173"
"51614"	"89872"
"5817"	"89872"
"4259"	"89872"
"56681"	"89872"
"10894"	"89872"
"5354"	"89872"
"2010"	"3782"
"63908"	"3782"
"1186"	"3782"
"79956"	"3782"
"2274"	"57459"
"1032"	"57459"
"29922"	"57459"
"84217"	"3608"
"8826"	"3608"
"9463"	"3608"
"4223"	"3608"
"57050"	"128061"
"57017"	"2590"
"23786"	"2590"
"6804"	"116841"
"81790"	"116841"
"4259"	"116841"
"56681"	"116841"
"5817"	"116841"
"112755"	"116841"
"6727"	"6726"
"6047"	"4931"
"57715"	"8560"
"9454"	"23219"
"27111"	"23219"
"11117"	"23219"
"7188"	"23219"
"23219"	"23219"
"112755"	"23219"
"6500"	"23219"
"7186"	"23219"
"81853"	"29097"
"5530"	"3707"
"57159"	"3707"
"80321"	"3707"
"8100"	"3707"
"3885"	"3707"
"23646"	"149111"
"116151"	"149111"
"6272"	"149111"
"81853"	"149111"
"3783"	"149111"
"64115"	"149111"
"638"	"149111"
"51614"	"149111"
"973"	"149111"
"363"	"149111"
"2622"	"79169"
"84530"	"79169"
"57159"	"79169"
"23281"	"79169"
"6386"	"79169"
"60561"	"79169"
"8087"	"79169"
"1457"	"79169"
"9513"	"79169"
"80321"	"79169"
"54764"	"79169"
"55145"	"79169"
"11043"	"79169"
"9463"	"79169"
"27111"	"79169"
"51634"	"79169"
"975"	"3930"
"7716"	"9580"
"7186"	"9580"
"83444"	"9580"
"6804"	"55224"
"11043"	"55224"
"1822"	"55224"
"64395"	"5778"
"79152"	"127833"
"7018"	"127833"
"222642"	"127833"
"663"	"127833"
"89872"	"127833"
"63908"	"127833"
"123920"	"127833"
"4284"	"127833"
"5376"	"127833"
"8674"	"127833"
"55034"	"127829"
"51324"	"127829"
"54800"	"245973"
"4223"	"245973"
"5080"	"245973"
"23184"	"64241"
"23288"	"805"
"84223"	"805"
"23125"	"805"
"2928"	"805"
"6386"	"805"
"80726"	"805"
"3780"	"805"
"23216"	"805"
"23201"	"6233"
"57088"	"6233"
"29979"	"6233"
"27351"	"6233"
"55040"	"6233"
"55041"	"6233"
"1207"	"6637"
"2886"	"129868"
"55068"	"129868"
"4223"	"9391"
"5997"	"9391"
"10857"	"9391"
"9497"	"9391"
"8725"	"9391"
"8940"	"9391"
"27232"	"23020"
"604"	"79998"
"2867"	"9027"
"79603"	"9027"
"51308"	"9027"
"84272"	"9027"
"219402"	"9027"
"56681"	"9027"
"81853"	"9027"
"6302"	"9027"
"23484"	"9027"
"8992"	"9027"
"973"	"9027"
"200232"	"9027"
"56704"	"9027"
"638"	"9027"
"10640"	"23233"
"23780"	"94097"
"51614"	"94097"
"363"	"94097"
"51300"	"84620"
"363"	"84620"
"51280"	"84620"
"963"	"84620"
"6541"	"84620"
"81853"	"84620"
"7329"	"7851"
"23484"	"7851"
"2012"	"7851"
"6804"	"7851"
"4988"	"7851"
"973"	"7851"
"2686"	"7851"
"54831"	"7851"
"2703"	"7851"
"10223"	"7851"
"81551"	"7851"
"55069"	"7851"
"127833"	"7851"
"27240"	"7851"
"1395"	"7851"
"63905"	"7851"
"131566"	"7851"
"6554"	"7851"
"162427"	"7851"
"10462"	"7851"
"747"	"7851"
"4481"	"7851"
"363"	"7851"
"946"	"7851"
"2867"	"7851"
"51006"	"7851"
"91445"	"7851"
"6785"	"7851"
"2123"	"7851"
"665"	"7851"
"3821"	"7851"
"6570"	"7851"
"54860"	"7851"
"29979"	"23190"
"2792"	"23190"
"1386"	"339745"
"10894"	"80731"
"219402"	"80731"
"51661"	"80731"
"81833"	"80731"
"200232"	"80731"
"363"	"80731"
"127833"	"80731"
"51177"	"80731"
"55157"	"80731"
"5193"	"80731"
"6563"	"80731"
"2703"	"80731"
"55885"	"80856"
"59349"	"80856"
"6855"	"80856"
"10226"	"80856"
"5080"	"80856"
"301"	"80856"
"158866"	"23671"
"29914"	"23671"
"51019"	"493911"
"3885"	"3329"
"10204"	"284992"
"5693"	"284992"
"11178"	"151194"
"54764"	"151194"
"4223"	"151194"
"5204"	"151194"
"7716"	"79582"
"80148"	"84236"
"10668"	"84236"
"54947"	"84236"
"2995"	"84236"
"55041"	"84236"
"5476"	"84236"
"5862"	"55502"
"6602"	"55502"
"5204"	"339768"
"9111"	"64708"
"7005"	"9686"
"8463"	"9686"
"7704"	"58190"
"55120"	"58190"
"51646"	"58190"
"3707"	"58190"
"6386"	"58190"
"83541"	"58190"
"83461"	"58190"
"26578"	"58190"
"57595"	"58190"
"79090"	"58190"
"1031"	"58190"
"283385"	"58190"
"23005"	"58190"
"1647"	"9125"
"23184"	"9125"
"4616"	"9125"
"10912"	"9125"
"4223"	"114790"
"27238"	"29926"
"54165"	"29926"
"9454"	"85403"
"22936"	"85403"
"80321"	"85403"
"6727"	"85403"
"8650"	"85403"
"7186"	"85403"
"9463"	"85403"
"116092"	"85403"
"55223"	"85403"
"2965"	"85403"
"6406"	"85403"
"10197"	"85403"
"51742"	"85403"
"80237"	"85403"
"9817"	"85403"
"284992"	"85403"
"10138"	"85403"
"2622"	"85403"
"55011"	"85403"
"5080"	"85403"
"55211"	"85403"
"2703"	"1238"
"83461"	"10217"
"11281"	"6769"
"4223"	"6769"
"84445"	"6769"
"5080"	"6769"
"6855"	"23066"
"2274"	"23066"
"27141"	"23066"
"64395"	"55164"
"3613"	"9039"
"9039"	"9039"
"221184"	"9039"
"51776"	"285349"
"6386"	"285349"
"8688"	"1295"
"2928"	"1295"
"27141"	"1295"
"79798"	"1295"
"55165"	"1295"
"79983"	"1295"
"5013"	"1295"
"10817"	"1295"
"27252"	"1295"
"4856"	"1295"
"23087"	"1295"
"55697"	"1295"
"83719"	"1295"
"10467"	"1295"
"57414"	"1295"
"7355"	"1295"
"3198"	"1295"
"10539"	"1295"
"64776"	"1295"
"1727"	"91775"
"200232"	"91775"
"9218"	"84873"
"6272"	"84873"
"56925"	"152404"
"56925"	"91653"
"51661"	"66000"
"64927"	"116931"
"166"	"116931"
"5601"	"116931"
"10513"	"10840"
"6785"	"93109"
"80148"	"93109"
"7716"	"9711"
"705"	"9711"
"84080"	"9711"
"29922"	"9711"
"2622"	"9711"
"5977"	"9711"
"23774"	"9711"
"55697"	"275"
"8572"	"275"
"23126"	"84276"
"23673"	"9515"
"2054"	"9515"
"3162"	"116211"
"8674"	"116211"
"11161"	"116211"
"5355"	"116211"
"9341"	"116211"
"662"	"116211"
"8417"	"116211"
"5376"	"116211"
"973"	"116211"
"533"	"116211"
"9570"	"116211"
"8676"	"8893"
"963"	"9718"
"84620"	"10861"
"55646"	"55646"
"27111"	"55646"
"363"	"10699"
"2012"	"10699"
"51026"	"345274"
"27230"	"345274"
"79139"	"345274"
"7781"	"345274"
"10385"	"345274"
"10100"	"345274"
"23770"	"345274"
"80148"	"345274"
"5349"	"345274"
"5663"	"345274"
"9027"	"345274"
"9409"	"345274"
"9145"	"345274"
"79152"	"345274"
"7851"	"345274"
"6319"	"345274"
"11161"	"345274"
"11270"	"345274"
"5354"	"345274"
"8417"	"345274"
"83460"	"345274"
"81539"	"345274"
"94101"	"345274"
"25972"	"345274"
"3488"	"345274"
"28978"	"345274"
"7018"	"345274"
"85013"	"345274"
"2995"	"345274"
"11343"	"345274"
"10553"	"345274"
